index,prediction,,
121685,1800.0 pound,,
121686,,,
121687,,,
121688,28.6 pound,,
121689,100.0 pound,,
121690,600.0 gram,,
121691,600.0 gram,,
121692,1.76 ounce,,
121693,25.0 gram,,
121694,128.0 gram,,
121695,1.35 volt,,
121696,33.0 pound,,
121697,,,
121698,,,
121699,250.0 pound,,
121700,10.0 pound,,
121701,10.0 pound,,
121702,0.5 pound,,
121703,0.54 pound,,
121704,0.56 ounce,,
121705,0.31 ounce,,
121706,,,
121707,2.0 gram,,
121708,400.0 pound,,
121709,400.0 pound,,
121710,,,
121711,,,
121712,,,
121713,,,
121714,500.0 gram,,
121715,250.0 millilitre,,
121716,,,
121717,9.0 gram,,
121718,185.0 gram,,
121719,185.0 gram,,
121720,,,
121721,,,
121722,,,
121723,80.0 watt,,
121724,12.0 volt,,
121725,136.0 kilogram,,
121726,136.0 kilogram,,
121727,236.0 millilitre,,
121728,100.0 watt,,
121729,946.0 millilitre,,
121730,450.0 gram,,
121731,,,
121732,20.0 watt,,
121733,40.0 gram,,
121734,,,
121735,,,
121736,,,
121737,,,
121738,1.5 liter,,
121739,1.1 pound,,
121740,,,
121741,1.2 pound,,
121742,,,
121743,0.65 pound,,
121744,0.65 pound,,
121745,1.0 gram,,
121746,,,
121747,615.0 gram,,
121748,6.4 ounce,,
121749,2000.0 watt,,
121750,,,
121751,,,
121752,100.0 watt,,
121753,,,
121754,7.0 pound,,
121755,,,
121756,1800.0 pound,,
121757,15.0 pound,,
121758,15.0 pound,,
121759,,,
121760,407.0 gram,,
121761,,,
121762,,,
121763,5.0 pound,,
121764,44.0 pound,,
121765,77.0 pound,,
121766,,,
121767,,,
121768,,,
121769,18.0 millilitre,,
121770,340.0 gram,,
121771,,,
121772,220.0 pound,,
121773,220.0 pound,,
121774,250.0 pound,,
121775,240.0 pound,,
121776,100.0 watt,,
121777,2.15 ounce,,
121778,,,
121779,0.5 gallon,,
121780,330.0 millilitre,,
121781,5.0 ounce,,
121782,5.0 ounce,,
121783,5.02 ounce,,
121784,6.61 pound,,
121785,6.61 pound,,
121786,2.0 gram,,
121787,,,
121788,,,
121789,350.0 pound,,
121790,350.0 pound,,
121791,3.95 pound,,
121792,11.0 pound,,
121793,11.0 pound,,
121794,480.0 pound,,
121795,1.0 gram,,
121796,,,
121797,,,
121798,100.0 watt,,
121799,35.0 volt,,
121800,,,
121801,,,
121802,,,
121803,,,
121804,,,
121805,,,
121806,,,
121807,58.5 pound,,
121808,58.5 pound,,
121809,290.0 gram,,
121810,1.4 pound,,
121811,,,
121812,1.65 pound,,
121813,800240.0 gram,,
121814,15.0 kilogram,,
121815,15.0 kilogram,,
121816,24.0 fluid ounce,,
121817,,,
121818,6.0 fluid ounce,,
121819,,,
121820,,,
121821,80.0 pound,,
121822,29.4 pound,,
121823,250.0 kilogram,,
121824,250.0 kilogram,,
121825,,,
121826,495.0 watt,,
121827,50.0 watt,,
121828,110.0 volt,,
121829,473.0 millilitre,,
121830,0.95 kilogram,,
121831,1.8 pound,,
121832,,,
121833,1000.0 pound,,
121834,,,
121835,,,
121836,4.0 gram,,
121837,5.0 gram,,
121838,,,
121839,,,
121840,1.3 gram,,
121841,4.0 gram,,
121842,1500.0 pound,,
121843,,,
121844,,,
121845,46.0 kilogram,,
121846,,,
121847,100.0 watt,,
121848,,,
121849,,,
121850,,,
121851,20.0 millilitre,,
121852,265.0 pound,,
121853,265.0 pound,,
121854,1.35 volt,,
121855,,,
121856,,,
121857,,,
121858,155.0 gram,,
121859,3.6 pound,,
121860,800.0 pound,,
121861,800.0 pound,,
121863,4.3 ounce,,
121864,203.0 gram,,
121865,220.0 pound,,
121866,,,
121867,205.0 gram,,
121868,4.0 gram,,
121869,2.85 kilogram,,
121870,24.0 kilogram,,
121871,0.2 pound,,
121872,160.0 watt,,
121873,,,
121874,6.75 fluid ounce,,
121875,,,
121876,,,
121877,4.0 gram,,
121878,147.0 gram,,
121879,210.0 gram,,
121880,,,
121881,1.0 quart,,
121882,,,
121883,,,
121884,450.0 pound,,
121885,,,
121886,,,
121887,,,
121888,,,
121889,6.0 gram,,
121890,,,
121891,7.76 ounce,,
121892,,,
121893,330.0 pound,,
121894,330.0 pound,,
121895,,,
121896,,,
121897,,,
121898,22.0 ounce,,
121899,,,
121900,1.0 pint,,
121901,6.0 ton,,
121902,8.0 gram,,
121903,5.9 kilogram,,
121904,946.0 millilitre,,
121905,,,
121906,,,
121907,115.0 volt,,
121908,60.0 watt,,
121909,20.0 fluid ounce,,
121910,176.0 gram,,
121911,200.0 pound,,
121912,,,
121913,,,
121914,,,
121915,,,
121916,,,
121917,1.0 gram,,
121918,,,
121919,40.0 gram,,
121920,4.0 gram,,
121921,1.5 volt,,
121922,,,
121923,17.0 fluid ounce,,
121924,,,
121925,220.0 millilitre,,
121926,64.0 gram,,
121927,2.72 liter,,
121928,32.0 gram,,
121929,18.0 kilogram,,
121930,236.0 millilitre,,
121931,390.0 pound,,
121932,390.0 pound,,
121933,0.92 pound,,
121934,,,
121935,0.28 pound,,
121936,,,
121937,,,
121938,,,
121939,,,
121940,,,
121941,,,
121942,,,
121943,,,
121944,1.0 gram,,
121945,600.0 pound,,
121946,,,
121947,,,
121948,110.0 gram,,
121949,,,
121950,500.0 millilitre,,
121951,4.35 kilogram,,
121952,3.2 kilogram,,
121953,3.2 kilogram,,
121954,,,
121955,,,
121956,6.9 kilogram,,
121957,,,
121958,,,
121959,,,
121960,,,
121961,1.5 kilogram,,
121962,1.5 kilogram,,
121963,1580.0 pound,,
121964,800.0 pound,,
121965,,,
121966,8.0 gram,,
121967,25.0 gram,,
121968,360.0 gram,,
121969,3.0 kilogram,,
121970,3.0 kilogram,,
121971,,,
121972,,,
121973,16.0 ounce,,
121974,,,
121975,,,
121976,,,
121977,170.0 gram,,
121978,1.0 pint,,
121979,,,
121980,,,
121981,,,
121982,,,
121983,,,
121984,32.0 centilitre,,
121985,92.0 gram,,
121986,86.0 millilitre,,
121987,3.5 ounce,,
121988,12.0 fluid ounce,,
121989,90.0 watt,,
121990,2.0 volt,,
121991,8.0 pound,,
121992,362.0 gram,,
121993,362.0 gram,,
121994,70.0 pound,,
121995,,,
121996,,,
121997,12.0 millilitre,,
121998,1.8 watt,,
121999,12.0 volt,,
122000,6.0 gram,,
122001,,,
122002,20.0 watt,,
122003,,,
122004,148.0 gram,,
122005,40.0 watt,,
122006,,,
122007,1.0 gallon,,
122008,,,
122009,240.0 watt,,
122010,238.0 gram,,
122011,,,
122012,,,
122013,,,
122014,1.2 volt,,
122015,,,
122016,,,
122017,,,
122018,,,
122019,800.0 pound,,
122020,8.0 gram,,
122021,6.9 kilogram,,
122022,20.0 watt,,
122023,800.0 pound,,
122024,1.2 kilogram,,
122025,1.2 kilogram,,
122026,,,
122027,,,
122028,1.45 pound,,
122029,2.05 gram,,
122030,,,
122031,,,
122032,,,
122033,,,
122034,,,
122035,600.0 pound,,
122036,,,
122037,60.0 watt,,
122038,,,
122039,,,
122040,200.0 gram,,
122041,0.75 gram,,
122042,,,
122043,1800.0 gram,,
122044,8.0 gram,,
122045,,,
122046,263.0 gram,,
122047,263.0 gram,,
122048,,,
122049,,,
122050,16.9 ounce,,
122051,35.0 kilogram,,
122052,35.0 kilogram,,
122053,19.0 gram,,
122054,,,
122055,1.67 ounce,,
122056,,,
122057,800.0 pound,,
122058,800.0 pound,,
122059,,,
122060,2.0 liter,,
122061,30.0 gram,,
122062,32.0 gram,,
122063,,,
122064,,,
122065,5.0 ton,,
122066,,,
122067,33.8 fluid ounce,,
122068,70.0 pound,,
122069,1.5 fluid ounce,,
122070,440.0 pound,,
122071,440.0 pound,,
122072,,,
122073,65.0 watt,,
122074,,,
122075,60.0 watt,,
122076,,,
122077,30.0 millilitre,,
122078,0.27 ounce,,
122079,,,
122080,,,
122081,3.0 gram,,
122082,29.7 pound,,
122083,2.0 liter,,
122085,,,
122086,,,
122087,125.0 kilogram,,
122088,125.0 kilogram,,
122089,2.38 pound,,
122090,5000.0 pound,,
122091,,,
122092,2.05 kilogram,,
122093,20.0 gram,,
122094,5.0 kilogram,,
122095,5.0 kilogram,,
122096,21.0 gram,,
122097,21.0 gram,,
122098,,,
122099,0.43 pound,,
122100,60.0 gram,,
122101,,,
122102,20.0 watt,,
122103,1.2 volt,,
122104,,,
122105,,,
122106,300.0 pound,,
122107,10.0 gram,,
122108,3.1 gram,,
122109,5.0 pound,,
122110,30.0 gram,,
122111,210.0 gram,,
122112,,,
122113,3.2 gram,,
122114,330.0 pound,,
122115,,,
122116,1800.0 pound,,
122117,12.0 fluid ounce,,
122118,75.0 kilogram,,
122119,0.4 kilogram,,
122120,,,
122121,,,
122122,,,
122123,250.0 millilitre,,
122124,500.0 pound,,
122125,,,
122126,,,
122127,350.0 pound,,
122128,350.0 pound,,
122129,680.0 gram,,
122130,960.0 gram,,
122131,30.0 ounce,,
122132,,,
122133,,,
122134,10.8 pound,,
122135,,,
122136,946.0 millilitre,,
122137,,,
122138,20.0 pound,,
122139,12.0 volt,,
122140,,,
122141,,,
122142,,,
122143,500.0 millilitre,,
122144,,,
122145,,,
122146,16.5 pound,,
122147,0.39 pound,,
122148,330.0 pound,,
122149,330.0 pound,,
122150,250.0 gram,,
122151,,,
122152,350.0 pound,,
122153,85.0 gram,,
122154,,,
122155,,,
122156,,,
122157,,,
122158,33.0 watt,,
122159,,,
122160,0.25 gallon,,
122161,19.5 millilitre,,
122162,600.0 pound,,
122163,18.0 pound,,
122164,3.1 gram,,
122165,,,
122166,5.0 volt,,
122167,,,
122168,,,
122169,800.0 pound,,
122170,,,
122171,,,
122172,300.0 pound,,
122173,300.0 pound,,
122174,,,
122175,150.0 watt,,
122176,14.0 gram,,
122177,65.0 watt,,
122178,0.1 millilitre,,
122179,,,
122180,,,
122181,,,
122182,45.0 watt,,
122183,2.0 fluid ounce,,
122184,1.16 pound,,
122185,8.0 gram,,
122186,,,
122187,,,
122188,30.0 pound,,
122189,42.0 gram,,
122190,250.5 gram,,
122191,6.0 gram,,
122192,,,
122193,1.35 volt,,
122194,52.0 pound,,
122195,52.0 pound,,
122196,500.0 millilitre,,
122197,1.1 volt,,
122198,1100.0 pound,,
122199,30.0 millilitre,,
122200,12.0 fluid ounce,,
122201,,,
122202,12.5 kilogram,,
122203,60.0 pound,,
122204,345.0 gram,,
122205,42.0 gram,,
122206,,,
122207,,,
122208,80.0 gram,,
122209,250.0 gram,,
122210,,,
122211,,,
122212,,,
122213,,,
122214,,,
122215,220.0 pound,,
122216,80.0 gram,,
122217,1.9 kilogram,,
122218,,,
122219,20.0 pound,,
122220,20.0 pound,,
122221,,,
122222,0.77 pound,,
122223,16.0 kilogram,,
122224,16.0 kilogram,,
122225,0.15 pound,,
122226,750.0 millilitre,,
122227,,,
122228,,,
122229,,,
122230,30.0 kilogram,,
122231,541060.0 gram,,
122232,,,
122233,45.0 pound,,
122234,45.0 pound,,
122235,,,
122236,18.0 fluid ounce,,
122237,10.0 kilogram,,
122238,10.0 kilogram,,
122239,15.0 pound,,
122240,,,
122241,,,
122242,,,
122243,,,
122244,,,
122245,,,
122246,,,
122247,,,
122248,,,
122249,238.0 gram,,
122250,100.0 kilogram,,
122251,100.0 kilogram,,
122252,4.0 gram,,
122253,810.0 gram,,
122254,330.0 pound,,
122255,20.0 kilogram,,
122256,,,
122257,15.0 pound,,
122258,220.0 pound,,
122259,157.0 gram,,
122260,4.0 ounce,,
122261,,,
122262,195.9 gram,,
122263,,,
122264,2000.0 watt,,
122265,,,
122266,,,
122267,300.0 pound,,
122268,18.0 watt,,
122269,5.0 gram,,
122270,1.5 volt,,
122271,,,
122272,,,
122273,8.0 fluid ounce,,
122274,400.0 pound,,
122275,400.0 pound,,
122276,6.0 gram,,
122277,,,
122278,20.0 pound,,
122279,,,
122280,1.2 volt,,
122281,177.0 millilitre,,
122282,,,
122283,,,
122284,,,
122285,300.0 pound,,
122286,,,
122287,,,
122288,350.0 pound,,
122289,350.0 pound,,
122290,7.1 kilogram,,
122291,0.37 pound,,
122292,118.0 gram,,
122293,118.0 gram,,
122294,150.0 watt,,
122295,,,
122296,,,
122297,,,
122298,,,
122299,,,
122300,500.0 watt,,
122301,15.0 millilitre,,
122302,,,
122303,2.0 kilogram,,
122304,2.0 kilogram,,
122305,30.0 kilogram,,
122306,11.0 pound,,
122307,11.0 pound,,
122308,28.0 kilogram,,
122309,8.0 ounce,,
122310,,,
122311,,,
122312,8.0 kilogram,,
122313,,,
122314,59.0 millilitre,,
122315,,,
122316,95.0 gram,,
122317,,,
122318,,,
122319,,,
122320,15.0 millilitre,,
122321,,,
122322,1.3 pound,,
122323,,,
122324,165.0 gram,,
122325,,,
122326,152.0 gram,,
122327,,,
122328,,,
122329,600.0 watt,,
122330,7.5 gram,,
122331,32.0 fluid ounce,,
122332,315.0 gram,,
122333,0.8 ounce,,
122334,410.0 gram,,
122335,,,
122336,1.0 centilitre,,
122337,30.0 millilitre,,
122338,,,
122339,67.0 gram,,
122340,6.0 pound,,
122341,0.3 pound,,
122342,,,
122343,150.0 pound,,
122344,15.0 pound,,
122345,,,
122346,30.0 gram,,
122347,0.96 gram,,
122348,0.28 pound,,
122349,660.0 pound,,
122350,221.0 millilitre,,
122351,,,
122352,0.9 pound,,
122353,,,
122354,,,
122355,,,
122356,300.0 pound,,
122357,300.0 pound,,
122358,,,
122359,,,
122360,5.3 ounce,,
122361,,,
122362,650.0 watt,,
122363,16.0 gram,,
122364,,,
122365,5.7 pound,,
122366,,,
122367,20.0 watt,,
122368,35.0 pound,,
122369,,,
122370,,,
122371,750.0 pound,,
122372,,,
122373,,,
122374,300.0 pound,,
122375,300.0 pound,,
122376,26.0 kilogram,,
122377,26.0 kilogram,,
122378,3.63 pound,,
122379,750.0 pound,,
122380,12.0 pound,,
122381,12.0 pound,,
122382,4.0 gram,,
122383,500.0 kilogram,,
122384,500.0 kilogram,,
122385,300.0 pound,,
122386,40.0 pound,,
122387,8.0 ounce,,
122388,,,
122389,8.0 pound,,
122390,,,
122391,600.0 pound,,
122392,440.0 pound,,
122393,,,
122394,15.0 watt,,
122395,,,
122396,,,
122397,,,
122398,360.0 pound,,
122399,1100.0 pound,,
122400,500.0 gram,,
122401,600.0 pound,,
122402,,,
122403,30.0 millilitre,,
122404,,,
122405,0.53 ounce,,
122406,36.3 kilogram,,
122407,,,
122408,,,
122409,,,
122410,9.0 pound,,
122411,8.0 ounce,,
122412,425.0 gram,,
122413,30.0 gram,,
122414,80.0 pound,,
122415,,,
122416,,,
122417,,,
122418,,,
122419,29.0 pound,,
122420,12.0 volt,,
122421,2.1 watt,,
122422,150.0 pound,,
122423,80.0 pound,,
122424,44.0 pound,,
122425,44.0 pound,,
122426,40.0 gram,,
122427,,,
122428,,,
122429,220.0 pound,,
122430,220.0 pound,,
122431,1.0 kilogram,,
122432,1.0 kilogram,,
122433,,,
122434,,,
122435,750.0 millilitre,,
122436,350.0 pound,,
122437,350.0 pound,,
122438,,,
122439,,,
122440,5.0 pound,,
122441,75.0 pound,,
122442,20.0 gram,,
122443,,,
122444,60.0 watt,,
122445,,,
122446,0.1 liter,,
122447,186.0 millilitre,,
122448,7820.0 watt,,
122449,,,
122450,12.72 ounce,,
122451,9.0 kilogram,,
122452,9.0 kilogram,,
122453,0.43 pound,,
122454,,,
122455,0.2 pound,,
122456,1.0 watt,,
122457,,,
122458,4.0 gram,,
122459,,,
122460,15.0 watt,,
122461,220.0 pound,,
122462,,,
122463,,,
122464,500.0 gram,,
122465,6.51 gram,,
122466,66.0 gram,,
122467,66.0 gram,,
122468,250.0 millilitre,,
122469,200.0 pound,,
122470,,,
122471,16.0 gram,,
122472,16.0 fluid ounce,,
122473,,,
122474,13.0 gram,,
122475,4.7 ounce,,
122476,,,
122477,,,
122478,,,
122479,12.0 fluid ounce,,
122480,30.0 millilitre,,
122481,400.0 pound,,
122482,400.0 pound,,
122483,14.55 pound,,
122484,,,
122485,,,
122486,0.84 pound,,
122487,,,
122488,33.8 fluid ounce,,
122489,8.3 kilogram,,
122490,,,
122491,,,
122492,60.0 gram,,
122493,1.5 kilogram,,
122494,1.5 kilogram,,
122495,600.0 pound,,
122496,600.0 pound,,
122497,6.6 pound,,
122498,10.5 fluid ounce,,
122499,750.0 millilitre,,
122500,220.0 pound,,
122501,128.0 gram,,
122502,1.4 pound,,
122503,4400.0 pound,,
122504,,,
122505,,,
122506,350.0 pound,,
122507,1.2 volt,,
122508,,,
122509,,,
122510,,,
122511,526.0 gram,,
122512,1000.0 pound,,
122513,1000.0 pound,,
122514,,,
122515,,,
122516,300.0 pound,,
122517,,,
122518,700.0 pound,,
122519,700.0 pound,,
122520,,,
122521,7.0 ounce,,
122522,,,
122523,,,
122524,64.0 gram,,
122525,120.0 watt,,
122526,750.0 gram,,
122527,3.5 ounce,,
122528,3.9 ounce,,
122529,2.0 gram,,
122530,3.3 pound,,
122531,200.0 kilogram,,
122532,200.0 kilogram,,
122533,,,
122534,300.0 gram,,
122535,,,
122536,,,
122537,,,
122538,15.0 millilitre,,
122539,8.0 gram,,
122540,360.0 gram,,
122541,,,
122542,,,
122543,1.05 pound,,
122544,,,
122545,128.0 gram,,
122546,,,
122547,,,
122548,1800.0 watt,,
122549,45.0 kilogram,,
122550,45.0 kilogram,,
122551,1.35 volt,,
122552,3.78 liter,,
122553,,,
122554,250.0 pound,,
122555,,,
122556,355.0 millilitre,,
122557,,,
122558,550.0 watt,,
122559,236.0 millilitre,,
122560,0.207 millilitre,,
122561,14.77 pound,,
122562,6.0 millilitre,,
122563,,,
122564,70.0 pound,,
122565,,,
122566,,,
122567,,,
122568,,,
122569,60.0 pound,,
122570,,,
122571,1.0 millilitre,,
122572,,,
122573,15.0 watt,,
122574,,,
122575,2.0 ton,,
122576,2.0 ton,,
122577,,,
122578,,,
122579,9.0 gram,,
122580,150.0 kilogram,,
122581,150.0 kilogram,,
122582,,,
122583,30.16 gram,,
122584,,,
122585,120.0 millilitre,,
122586,100.0 kilogram,,
122587,100.0 kilogram,,
122588,0.5 pound,,
122589,,,
122590,,,
122591,7.92 pound,,
122592,13.3 pound,,
122593,6.0 gram,,
122594,6045.0 gram,,
122595,107.0 gram,,
122596,,,
122597,,,
122598,3.0 gram,,
122599,,,
122600,2.0 pound,,
122601,,,
122602,1.2 pound,,
122603,,,
122604,1.2 volt,,
122605,5.0 watt,,
122606,24.0 volt,,
122607,4.5 gram,,
122608,2550.0 kilogram,,
122609,2550.0 kilogram,,
122610,,,
122611,30.0 gram,,
122612,,,
122613,1000.0 gram,,
122614,,,
122615,,,
122616,0.67 pound,,
122617,24.0 fluid ounce,,
122618,,,
122619,615.0 gram,,
122620,473.2 millilitre,,
122621,40.0 gram,,
122622,128.0 gram,,
122623,12.0 gram,,
122624,,,
122625,4.5 ounce,,
122626,64.0 gram,,
122627,240.0 millilitre,,
122628,,,
122629,,,
122630,1.5 liter,,
122631,40.0 pound,,
122632,,,
122633,,,
122634,3.46 pound,,
122635,3.46 pound,,
122636,15.9 kilogram,,
122637,5.0 ounce,,
122638,23.1 pound,,
122639,23.1 pound,,
122640,25.0 pound,,
122641,4.0 gram,,
122642,12.0 millilitre,,
122643,10.5 fluid ounce,,
122644,58.5 pound,,
122645,58.5 pound,,
122646,32.0 gram,,
122647,,,
122648,10.0 pound,,
122649,,,
122650,330.0 pound,,
122651,,,
122652,,,
122653,,,
122654,,,
122655,,,
122656,77.0 millilitre,,
122657,,,
122658,6.0 gram,,
122659,,,
122660,75.0 pound,,
122661,265.0 pound,,
122662,265.0 pound,,
122663,0.8 pound,,
122664,1.0 watt,,
122665,12.0 volt,,
122666,,,
122667,,,
122668,210.0 gram,,
122669,,,
122670,18.0 pound,,
122671,18.0 pound,,
122672,,,
122673,,,
122674,,,
122675,,,
122676,128.0 gram,,
122677,20.0 kilogram,,
122678,20.0 kilogram,,
122679,0.04 kilogram,,
122680,141.0 gram,,
122681,3.89 ounce,,
122682,1.5 volt,,
122683,,,
122684,1.8 volt,,
122685,,,
122686,15.0 millilitre,,
122687,946.0 millilitre,,
122688,20.0 millilitre,,
122689,2.0 gram,,
122690,15.0 kilogram,,
122691,15.0 kilogram,,
122692,3.5 kilogram,,
122693,,,
122694,,,
122695,15.0 kilogram,,
122696,15.0 kilogram,,
122697,,,
122698,,,
122699,,,
122700,18.0 watt,,
122701,12.0 fluid ounce,,
122702,,,
122703,,,
122704,,,
122705,0.1 pint,,
122706,,,
122707,,,
122708,,,
122709,,,
122710,220.0 pound,,
122711,,,
122712,700.0 kilowatt,,
122713,,,
122714,750.0 gram,,
122715,2.54 pound,,
122716,157.0 gram,,
122717,,,
122718,,,
122719,300.0 pound,,
122720,300.0 pound,,
122721,2.0 kilogram,,
122722,,,
122723,,,
122724,175.0 pound,,
122725,,,
122726,205.0 gram,,
122727,4.0 gram,,
122728,,,
122729,600.0 pound,,
122730,,,
122731,,,
122732,,,
122733,,,
122734,,,
122735,,,
122736,,,
122737,20.0 pound,,
122738,20.0 pound,,
122739,,,
122740,,,
122741,20.0 pound,,
122742,,,
122743,0.473 millilitre,,
122744,0.23 kilogram,,
122745,0.23 kilogram,,
122746,40.0 pound,,
122747,40.0 pound,,
122748,0.5 ton,,
122749,,,
122750,1.5 volt,,
122751,6.0 gram,,
122752,8.0 ounce,,
122753,,,
122754,44.0 pound,,
122755,12.0 fluid ounce,,
122756,,,
122757,128.0 gram,,
122758,,,
122759,,,
122760,150.0 kilogram,,
122761,150.0 kilogram,,
122762,290.0 gram,,
122763,,,
122764,,,
122765,,,
122766,,,
122767,,,
122768,946.0 millilitre,,
122769,105.0 watt,,
122770,,,
122771,0.1 quart,,
122772,,,
122773,8.7 ounce,,
122774,,,
122775,,,
122776,4.23 ounce,,
122777,,,
122778,500.0 millilitre,,
122779,,,
122780,50.0 pound,,
122781,,,
122782,412.0 gram,,
122783,5.0 ounce,,
122784,,,
122785,,,
122786,220.0 pound,,
122787,16.0 gram,,
122788,0.8 kilogram,,
122789,,,
122790,6600.0 pound,,
122791,,,
122792,1200.0 pound,,
122793,5.0 quart,,
122794,,,
122795,,,
122796,,,
122797,,,
122798,1100.0 pound,,
122799,1100.0 pound,,
122800,,,
122801,65.0 pound,,
122802,8.0 gram,,
122803,8.0 kilogram,,
122804,40.0 watt,,
122805,,,
122806,,,
122807,150.0 gram,,
122808,,,
122809,,,
122810,,,
122811,,,
122812,10.58 ounce,,
122813,,,
122814,,,
122815,27.0 gram,,
122816,,,
122817,,,
122818,550.0 watt,,
122819,1.0 quart,,
122820,1.0 kilogram,,
122821,,,
122822,80.0 gram,,
122823,80.0 gram,,
122824,8.0 gram,,
122825,,,
122826,32.0 gram,,
122827,80.0 watt,,
122828,12.0 volt,,
122829,3.0 pound,,
122830,,,
122831,,,
122832,,,
122833,,,
122834,110.0 kilogram,,
122835,110.0 kilogram,,
122836,2.0 gram,,
122837,30.1 ounce,,
122838,8.0 fluid ounce,,
122839,,,
122840,,,
122841,9.9 pound,,
122842,,,
122843,,,
122844,110.0 pound,,
122845,,,
122846,,,
122847,1.35 volt,,
122848,64.0 gram,,
122849,30.0 watt,,
122850,2.3 ounce,,
122851,8.0 gram,,
122852,65.0 gram,,
122853,65.0 gram,,
